smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
CCCCCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO2,35,C5H12
CC(N)CCCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H20N2O2,37,C5H13N
CC(=O)Nc1ccc(O)cc1C1C2CC1C13C(N)=C4C2C1C43,CC(=O)Nc1ccc(O)cc1,C18H18N2O2,40,C10H11N
CC(=O)Nc1ccc(O)cc1C12CC13CC21CCCC2OOC2(CC1)O3,CC(=O)Nc1ccc(O)cc1,C20H23NO5,49,C12H16O3
CC(=O)Nc1ccc(O)c(C23NNC24NC43)c1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
CC(=O)Nc1ccc(O)cc1C12CC3C=C4NC1(O)C31C3C1(N)C432,CC(=O)Nc1ccc(O)cc1,C18H17N3O3,41,C10H10N2O
O=C(CC1CC23C(Cl)C4C2(Cl)C143)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H13Cl2NO2,33,C7H6Cl2
CCCC=CN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO2,33,C5H10
CC(=O)Nc1ccc(O)c(C(OC23C=C2O3)C2C=N2)c1,CC(=O)Nc1ccc(O)cc1,C14H12N2O4,32,C6H5NO2
CC(=O)Nc1ccc(O)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(=O)Nc1ccc(O)cc1,C12H8F9NO2,32,C4HF9
CC(=O)Nc1ccc(O)c(C23C4=C5C4C2N2C4=CC(C)C3C52O4)c1,CC(=O)Nc1ccc(O)cc1,C19H16N2O3,40,C11H9NO
CC(=O)Nc1ccc(O)cc1C1CC(O)C(O)COO1,CC(=O)Nc1ccc(O)cc1,C13H17NO6,37,C5H10O4
CC(=O)Nc1ccc(O)cc1C12NC3C(Cl)C4C3C1C42,CC(=O)Nc1ccc(O)cc1,C15H15ClN2O2,35,C7H8ClN
CONCC1(N(C(C)=O)c2ccc(O)cc2)CCC2OC21,CC(=O)Nc1ccc(O)cc1,C15H20N2O4,41,C7H13NO2
CC(=O)Nc1ccc(O)cc1C1=C2CC13CCNCOC2OC3,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
CSC(OO)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO4S,29,C2H6O2S
CSOCOc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C10H13NO4S,29,C2H6O2S
C=CC1=C(Br)C=NC1c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C14H13BrN2O2,32,C6H6BrN
CC(=O)Nc1ccc(O)c(C23NC4C56C7=C8C5C4(CN26)C87C3O)c1,CC(=O)Nc1ccc(O)cc1,C18H15N3O3,39,C10H8N2O
CCC(CO)Oc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
CC(=O)Nc1ccc(ON2Cc3cn2o3)cc1,CC(=O)Nc1ccc(O)cc1,C11H11N3O3,28,C3H4N2O
CC(=O)N(c1ccc(O)cc1)N1C2(C(F)F)C3=C4C(O)C12C43,CC(=O)Nc1ccc(O)cc1,C15H12F2N2O3,34,C7H5F2NO
CC(=O)Nc1ccc(OC(O)CC(C)N)cc1,CC(=O)Nc1ccc(O)cc1,C12H18N2O3,35,C4H11NO
CC(=O)Nc1ccc(O)cc1OCC12CC1O2,CC(=O)Nc1ccc(O)cc1,C12H13NO4,30,C4H6O2
C=NC1C=C1COc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H14N2O3,32,C5H7NO
CC(=O)N(c1ccc(O)cc1)C12C3=C1C3(CCl)CC2Cl,CC(=O)Nc1ccc(O)cc1,C15H13Cl2NO2,33,C7H6Cl2
CC(=O)Nc1ccc(O)c(C2CCCOCOC(C)CC2)c1,CC(=O)Nc1ccc(O)cc1,C17H25NO4,47,C9H18O2
CC12CCC34CC1(CC(=O)Nc1ccc(O)cc1)C1CC3NC4C1N2,CC(=O)Nc1ccc(O)cc1,C20H25N3O2,50,C12H18N2
CC(=O)Nc1ccc(O)cc1C1(C)OC2C3CC4C(O)C1C(CO)=C3C42,CC(=O)Nc1ccc(O)cc1,C20H23NO5,49,C12H16O3
CCC12C3C4(c5cc(O)ccc5NC(C)=O)CC31C1=CN2C14,CC(=O)Nc1ccc(O)cc1,C18H18N2O2,40,C10H11N
CC(=O)Nc1ccc(O)cc1C1(C)C2NC3C4=CC3C2C2C(=N4)C21,CC(=O)Nc1ccc(O)cc1,C19H19N3O2,43,C11H12N2
CC(=O)Nc1ccc(O)c(SC(N)OO)c1,CC(=O)Nc1ccc(O)cc1,C9H12N2O4S,28,CH5NO2S
CC(=O)Nc1ccc(OC(CO)C(O)C=O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO5,33,C4H8O3
O=C(CCOC=Cc1cnco1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H14N2O4,34,C6H7NO2
CC(=O)N(c1ccc(O)cc1)C1CCCCC(C)C1,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)cc1C1=CC12C1=C3CC12N3,CC(=O)Nc1ccc(O)cc1,C15H12N2O2,31,C7H5N
CC(=O)N(c1ccc(O)cc1)C(N)C1CON2C3=CC45C6=CC24C35N61,CC(=O)Nc1ccc(O)cc1,C18H16N4O3,41,C10H9N3O
CC(=O)Nc1ccc(O)cc1C1(F)CCC2C3=C2C31,CC(=O)Nc1ccc(O)cc1,C15H14FNO2,33,C7H7F
CC(=O)Nc1ccc(OC2C=C3CC2O3)cc1,CC(=O)Nc1ccc(O)cc1,C13H13NO3,30,C5H6O
CC(=O)Nc1ccc(O)cc1C12C3C4C35OC41C(O)N(O)C52,CC(=O)Nc1ccc(O)cc1,C15H14N2O5,36,C7H7NO3
CC(=O)Nc1ccc(O)c(C2CNc3c4on3C(O)C42C)c1,CC(=O)Nc1ccc(O)cc1,C15H17N3O4,39,C7H10N2O2
C=C1C2C(CC3OCC3N(C(C)=O)c3ccc(O)cc3)C12,CC(=O)Nc1ccc(O)cc1,C17H19NO3,40,C9H12O
O=C(CC1OCC(CCOO)O1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO6,37,C5H10O4
CC(=O)Nc1ccc(OCC2(CF)C=C3OC32C#N)cc1,CC(=O)Nc1ccc(O)cc1,C15H13FN2O3,34,C7H6FNO
CC(=O)Nc1ccc(O)cc1C1CC2CN(O)C1C2C,CC(=O)Nc1ccc(O)cc1,C15H20N2O3,40,C7H13NO
CNOC1C2=C3C4=CC5(C41)C1C2(c2cc(NC(C)=O)ccc2O)CC315,CC(=O)Nc1ccc(O)cc1,C20H18N2O3,43,C12H11NO
CC(CC(O)OO)C(CC(=O)Nc1ccc(O)cc1)N1C=CC1,CC(=O)Nc1ccc(O)cc1,C16H22N2O5,45,C8H15NO3
CC(=O)Nc1ccc(O)cc1C12C3C4C(O)CC15C4C5C32,CC(=O)Nc1ccc(O)cc1,C17H17NO3,38,C9H10O
CC(=O)Nc1ccc(O)c(NC2CC(C=O)C2)c1,CC(=O)Nc1ccc(O)cc1,C13H16N2O3,34,C5H9NO
CCC12C(O)N3C4C5CC3C1(CC(=O)Nc1ccc(O)cc1)C1N4C512,CC(=O)Nc1ccc(O)cc1,C19H21N3O3,46,C11H14N2O
CC(=O)Nc1ccc(O)c(C2(C)CCNC(N)C2)c1,CC(=O)Nc1ccc(O)cc1,C14H21N3O2,40,C6H14N2
CC(=O)Nc1ccc(O)c(CC23C4CC2(C)C32OC3C(O4)C3C2O)c1,CC(=O)Nc1ccc(O)cc1,C19H21NO5,46,C11H14O3
CC(=O)Nc1ccc(O)cc1OC1C=CC2C=CCC(C1)N2C,CC(=O)Nc1ccc(O)cc1,C18H22N2O3,45,C10H15NO
C=CC1(c2cc(O)ccc2NC(C)=O)COC(O)N1C,CC(=O)Nc1ccc(O)cc1,C14H18N2O4,38,C6H11NO2
CC(=O)Nc1ccc(O)cc1C12CC34NC=C1C(O3)C2O4,CC(=O)Nc1ccc(O)cc1,C15H14N2O4,35,C7H7NO2
CC(=O)N(c1ccc(O)cc1)C(N)(O)C1CC(O)=C=CC12OC1=CC2O1,CC(=O)Nc1ccc(O)cc1,C18H18N2O6,44,C10H11NO4
CC(=O)Nc1ccc(O)c(N=c2[nH]cco2)c1,CC(=O)Nc1ccc(O)cc1,C11H11N3O3,28,C3H4N2O
C=C1CCCC1(C)C(CC)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H25NO2,46,C10H18
CC(=O)Nc1ccc(OC2CC34CSC3N24)cc1,CC(=O)Nc1ccc(O)cc1,C13H14N2O2S,32,C5H7NS
CC(=O)Nc1ccc(O)cc1C12COC3=CC4C15CCN2C45C3(C)C,CC(=O)Nc1ccc(O)cc1,C20H22N2O3,47,C12H15NO
O=C(CNC1C(O)C2CC3C4=CCC15ON3C4C25)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H21N3O4,47,C11H14N2O2
CC(=O)Nc1ccc(O)c(C2CC(C3C(=N)CC4CC43)=CO2)c1,CC(=O)Nc1ccc(O)cc1,C18H20N2O3,43,C10H13NO
CC(=O)Nc1ccc(O)cc1C12N3C4C5SC16C3C62C54N,CC(=O)Nc1ccc(O)cc1,C15H13N3O2S,34,C7H6N2S
CC(=O)N(c1ccc(O)cc1)C12C3C4N5C6C7NC51NC74C6N32,CC(=O)Nc1ccc(O)cc1,C16H15N5O2,38,C8H8N4
CC(=O)Nc1ccc(O)c(C23CC2ON2C4C5N3C452)c1,CC(=O)Nc1ccc(O)cc1,C14H13N3O3,33,C6H6N2O
CCC12NC3N(c4cc(NC(C)=O)ccc4O)CCC14OC324,CC(=O)Nc1ccc(O)cc1,C16H19N3O3,41,C8H12N2O
CCN1C2CNC3=CC3=CC(N2)C1Oc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C18H22N4O3,47,C10H15N3O
CC(=O)Nc1ccc(O)cc1C1=C2CC3C4N3C14OOCC2SO,CC(=O)Nc1ccc(O)cc1,C16H16N2O5S,40,C8H9NO3S
CC(=O)Nc1ccc(O)c(C2C3=CCC4NCC5C(=CC45)OC2C3)c1,CC(=O)Nc1ccc(O)cc1,C20H22N2O3,47,C12H15NO
C=C1C2=NOC3C(C1c1cc(O)ccc1NC(C)=O)C23F,CC(=O)Nc1ccc(O)cc1,C15H13FN2O3,34,C7H6FNO
CCCCCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO2,35,C5H12
CC(=O)Nc1ccc(O)c(C23C=C4C(N2)C4C24NC32CO4)c1,CC(=O)Nc1ccc(O)cc1,C16H15N3O3,37,C8H8N2O
CC(=O)Nc1ccc(O)c(C23C4C(O)C(C)C5C2C4C53O)c1,CC(=O)Nc1ccc(O)cc1,C17H19NO4,41,C9H12O2
COOC(C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H15NO4,31,C3H8O2
CC1CCCC=C(CC(=O)Nc2ccc(O)cc2)C2OONC3C=C2C13,CC(=O)Nc1ccc(O)cc1,C20H24N2O4,50,C12H17NO2
CC(=O)Nc1ccc(OC23N4CC5C6CN7C28C6ONC4C73C58)cc1,CC(=O)Nc1ccc(O)cc1,C18H18N4O3,43,C10H11N3O
O=C(CC1CC2(CO)C3COC4N5C2C3C145)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H20N2O4,44,C10H13NO2
CCC1CC2(N(C(C)=O)c3ccc(O)cc3)CNC12,CC(=O)Nc1ccc(O)cc1,C15H20N2O2,39,C7H13N
CC(=O)N(c1ccc(O)cc1)C1OCC1C1(C)OO1,CC(=O)Nc1ccc(O)cc1,C13H15NO5,34,C5H8O3
CC(=O)Nc1ccc(OC2CC34N=C3C3(C=C43)O2)cc1,CC(=O)Nc1ccc(O)cc1,C15H12N2O3,32,C7H5NO
N=C(CC(=O)Nc1ccc(O)cc1)N1C#CCC#CC1,CC(=O)Nc1ccc(O)cc1,C15H13N3O2,33,C7H6N2
CC(=O)Nc1ccc(O)c(C2C3CC4(CC2(O)OO)C2CC324)c1,CC(=O)Nc1ccc(O)cc1,C17H19NO5,42,C9H12O3
C=C1N2C3CC1(c1cc(NC(C)=O)ccc1O)N32,CC(=O)Nc1ccc(O)cc1,C13H13N3O2,31,C5H6N2
CCCC(C)CN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H21NO2,38,C6H14
O=C(CC1OC2C34NC23C1CO4)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H14N2O4,34,C6H7NO2
CC(=O)Nc1ccc(O)c(NC2CNC=COOC2C)c1,CC(=O)Nc1ccc(O)cc1,C14H19N3O4,40,C6H12N2O2
CC(=O)Nc1ccc(OCC=C2NCO2)cc1,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
C=COOC(=CO)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C12H13NO5,31,C4H6O3
CC(=O)Nc1ccc(O)cc1C12C3C4CC56CN(C31)C(O5)C62C4,CC(=O)Nc1ccc(O)cc1,C18H18N2O3,41,C10H11NO
CC(=O)Nc1ccc(O)c(OCCCC(C)C)c1,CC(=O)Nc1ccc(O)cc1,C14H21NO3,39,C6H14O
CC(=O)Nc1ccc(O)cc1N1CNC2C3CC321,CC(=O)Nc1ccc(O)cc1,C13H15N3O2,33,C5H8N2
CC(=O)N(c1ccc(O)cc1)C1CC23CCC45C=C2C3(N4)N15,CC(=O)Nc1ccc(O)cc1,C17H17N3O2,39,C9H10N2
CC(=O)Nc1ccc(O)cc1C12C3OCCONC14C1C2C314,CC(=O)Nc1ccc(O)cc1,C16H16N2O4,38,C8H9NO2
CC(=O)N(c1ccc(O)cc1)c1cc2ccc1nc2,CC(=O)Nc1ccc(O)cc1,C15H12N2O2,31,C7H5N
CC(=O)Nc1ccc(O)cc1CNCC1CC(C)C1,CC(=O)Nc1ccc(O)cc1,C15H22N2O2,41,C7H15N
COC1CC1(C)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H17NO3,34,C5H10O
C=C(OCc1cc(O)ccc1NC(C)=O)C1C(O)CC2C3CC3(N)C21,CC(=O)Nc1ccc(O)cc1,C19H24N2O4,49,C11H17NO2
CC(=O)Nc1ccc(O)cc1C1(C)OC23CCNC1OC=C2C1(CC1)N3,CC(=O)Nc1ccc(O)cc1,C19H23N3O4,49,C11H16N2O2
O=C(COCC12C=C(O)C1NC=CC2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H18N2O4,40,C8H11NO2
CC(=O)Nc1ccc(O)cc1C1OCOO1,CC(=O)Nc1ccc(O)cc1,C10H11NO5,27,C2H4O3
CC(=O)Nc1ccc(OC23CC4NC(C)(O)C2C43)cc1,CC(=O)Nc1ccc(O)cc1,C15H18N2O3,38,C7H11NO
CC(=O)Nc1ccc(O)c(N2C(NC(N)O)C23C=C=C3)c1,CC(=O)Nc1ccc(O)cc1,C14H16N4O3,37,C6H9N3O
CC(=O)Nc1ccc(O)cc1C1CC23C=NC12C3,CC(=O)Nc1ccc(O)cc1,C14H14N2O2,32,C6H7N
CC(=O)N(c1ccc(O)cc1)C12C(O)=C3CC4C(C1O)C3(O)N42,CC(=O)Nc1ccc(O)cc1,C16H16N2O5,39,C8H9NO3
O=C(CC1CC2C3CN2OC13)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H16N2O3,35,C6H9NO
O=C(CN1C=CC2NC(C1)C2O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H17N3O3,37,C6H10N2O
NCC1(CC(=O)Nc2ccc(O)cc2)C2C3C45C6=C7C32C7(CC64)C12OC52,CC(=O)Nc1ccc(O)cc1,C21H18N2O3,44,C13H11NO
O=C(CC12C3=[SH3]C45CC(NOC341)OC52)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H16N2O4S,38,C7H9NO2S
CC(=O)Nc1ccc(O)c(C23OC4C=C5C(OC42)C53O)c1,CC(=O)Nc1ccc(O)cc1,C15H13NO5,34,C7H6O3
CNOC1(c2cc(O)ccc2NC(C)=O)NC2=C3C2CCC31O,CC(=O)Nc1ccc(O)cc1,C16H19N3O4,42,C8H12N2O2
COC1=C=C(C2CC2c2cc(NC(C)=O)ccc2O)CC=N1,CC(=O)Nc1ccc(O)cc1,C17H18N2O3,40,C9H11NO
CC(=O)Nc1ccc(O)cc1COC=C1Cc2cn1o2,CC(=O)Nc1ccc(O)cc1,C14H14N2O4,34,C6H7NO2
C=CC(CCC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C14H19NO2,36,C6H12
CC(=O)Nc1ccc(O)cc1COC1CC23NC4SC2(O1)N43,CC(=O)Nc1ccc(O)cc1,C14H15N3O4S,37,C6H8N2O2S
CCC1C2N[SH]3(O)(c4cc(O)ccc4NC(C)=O)CC12O3,CC(=O)Nc1ccc(O)cc1,C14H20N2O4S,41,C6H13NO2S
CC(=O)Nc1ccc(O)c(C(CO)CCN)c1,CC(=O)Nc1ccc(O)cc1,C12H18N2O3,35,C4H11NO
O=C(CC12CC3CC4C5=C(N6C5=C1C36)C42O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H16N2O3,40,C11H9NO
CC(=O)Nc1ccc(OC2C3OCC(C(O)C(C)O)N32)cc1,CC(=O)Nc1ccc(O)cc1,C15H20N2O5,42,C7H13NO3
CCC(CO)C(=N)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H18N2O3,36,C5H11NO
CCC12OC34CC5CC1(CO)C32C5(N(C(C)=O)c1ccc(O)cc1)C4,CC(=O)Nc1ccc(O)cc1,C20H23NO4,48,C12H16O2
C=CC(COOON(C(C)=O)c1ccc(O)cc1)C12C=C1C2,CC(=O)Nc1ccc(O)cc1,C16H17NO5,39,C8H10O3
CC(=O)N(c1ccc(O)cc1)C12CC3C4C3C(F)(N1)C42,CC(=O)Nc1ccc(O)cc1,C15H15FN2O2,35,C7H8FN
CC(=O)Nc1ccc(OC23C#CON(Cl)C4CC2C43)cc1,CC(=O)Nc1ccc(O)cc1,C15H13ClN2O3,34,C7H6ClNO
NC1C2CC3(C1N)C2N3CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H18N4O2,38,C6H11N3
CC(=O)Nc1ccc(OOOO[PH2]=O)cc1,CC(=O)Nc1ccc(O)cc1,C8H10NO6P,26,H3O4P
CC(=O)Nc1ccc(O)c(C23C4C5C2C4(OO)C2=C=CC253)c1,CC(=O)Nc1ccc(O)cc1,C17H13NO4,35,C9H6O2
CC(=O)Nc1ccc(OC2CC(C)NOO2)cc1,CC(=O)Nc1ccc(O)cc1,C12H16N2O4,34,C4H9NO2
CC(=O)Nc1ccc(O)c(NC(O)C=O)c1,CC(=O)Nc1ccc(O)cc1,C10H12N2O4,28,C2H5NO2
C=CNCCCC(C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H22N2O2,41,C7H15N
CC(=O)Nc1ccc(O)c(C23CCC[SH]45=C2C26ON4C3C2C65)c1,CC(=O)Nc1ccc(O)cc1,C17H18N2O3S,41,C9H11NOS
CC(=O)N(c1ccc(O)cc1)C1C2CC3CC4(NO3)C3N4NC213,CC(=O)Nc1ccc(O)cc1,C16H18N4O3,41,C8H11N3O
CC(=O)Nc1ccc(O)cc1C12ON3C45CN1C1C6C4(CN12)C635,CC(=O)Nc1ccc(O)cc1,C16H14N4O3,37,C8H7N3O
CCC(O)CNCC=CN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H22N2O3,42,C7H15NO
CNC1CCCC(CC(=O)Nc2ccc(O)cc2)CC1,CC(=O)Nc1ccc(O)cc1,C16H24N2O2,44,C8H17N
CC(=O)Nc1ccc(OC23C4CC2(O)C43)cc1,CC(=O)Nc1ccc(O)cc1,C13H13NO3,30,C5H6O
CC(=O)Nc1ccc(O)cc1C1OC23CC1=CC21N2CC231,CC(=O)Nc1ccc(O)cc1,C16H14N2O3,35,C8H7NO
CC(=O)Nc1ccc(O)c(OC2C3=C4C(OC3)C42)c1,CC(=O)Nc1ccc(O)cc1,C14H13NO4,32,C6H6O2
CC(=O)Nc1ccc(O)cc1CC12C3N=C(F)C1C32,CC(=O)Nc1ccc(O)cc1,C14H13FN2O2,32,C6H6FN
CCC12CC(c3cc(NC(C)=O)ccc3O)C1N=CN2,CC(=O)Nc1ccc(O)cc1,C15H19N3O2,39,C7H12N2
CC(=O)N(c1ccc(O)cc1)C1C2C=C3N1C32Cl,CC(=O)Nc1ccc(O)cc1,C13H11ClN2O2,29,C5H4ClN
CC(=O)Nc1ccc(OC23CC4C56C(=N)C45N2C(C)C36)cc1,CC(=O)Nc1ccc(O)cc1,C17H17N3O2,39,C9H10N2
CCCC12CC3(Oc4ccc(NC(C)=O)cc4)C4CC3C1C42,CC(=O)Nc1ccc(O)cc1,C19H23NO2,45,C11H16
C=C(O)CCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO3,31,C4H8O
CC(=O)Nc1ccc(O)cc1C1(NO)C2CC3C4C5C(C3C51O)N42,CC(=O)Nc1ccc(O)cc1,C17H19N3O4,43,C9H12N2O2
C=NNC(C)(CO)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H17N3O3,35,C4H10N2O
CC(=O)N(c1ccc(O)cc1)C1CCOC2(O)C3C14CSC324,CC(=O)Nc1ccc(O)cc1,C16H17NO4S,39,C8H10O2S
CC(=O)N(c1ccc(O)cc1)C12CC(C=O)OC13CC32,CC(=O)Nc1ccc(O)cc1,C15H15NO4,35,C7H8O2
CCC(OCO)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
CC(=O)Nc1ccc(O)cc1C12C(N)C3=C4N5CC56CC61C342,CC(=O)Nc1ccc(O)cc1,C17H15N3O2,37,C9H8N2
CC(=O)Nc1ccc(O)cc1C1C2=C(F)C13CC3C(F)C2F,CC(=O)Nc1ccc(O)cc1,C16H14F3NO2,36,C8H7F3
CC(=O)Nc1ccc(O)c(OC23C(=N)C4C5C6C47CC(O)C2C56C37N)c1,CC(=O)Nc1ccc(O)cc1,C19H19N3O4,45,C11H12N2O2
CC(=O)Nc1ccc(O)c(C23C4C(C42)N3C2OC=C3CC3O2)c1,CC(=O)Nc1ccc(O)cc1,C17H16N2O4,39,C9H9NO2
CC(OCC(=O)Nc1ccc(O)cc1)C1C#CC=C2CN1O2,CC(=O)Nc1ccc(O)cc1,C16H16N2O4,38,C8H9NO2
CC(=O)Nc1ccc(O)cc1C12C3OC(C(C)O)NC14C1CC15C3(O)C542,CC(=O)Nc1ccc(O)cc1,C19H20N2O5,46,C11H13NO3
CCC1(OC)C(Oc2ccc(NC(C)=O)cc2)OC2CC1C1C=C21,CC(=O)Nc1ccc(O)cc1,C19H23NO4,47,C11H16O2
CC(=O)N(c1ccc(O)cc1)C12OC(N=CS1)C2=N,CC(=O)Nc1ccc(O)cc1,C12H11N3O3S,30,C4H4N2OS
NN(O)CC1CC23C(CC(=O)Nc4ccc(O)cc4)CC4C5C2(C1)C453,CC(=O)Nc1ccc(O)cc1,C19H23N3O3,48,C11H16N2O
CC(=O)Nc1ccc(O)cc1C12C3C4CC15N=NC51N3C4N21,CC(=O)Nc1ccc(O)cc1,C15H13N5O2,35,C7H6N4
CC(=O)Nc1ccc(O)c(C23OC4=C5OC(CNN52)C43)c1,CC(=O)Nc1ccc(O)cc1,C14H13N3O4,34,C6H6N2O2
CC(=O)N(CC(C)CCCN)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H22N2O2,40,C6H15N
C#CC12CCCC(C(N=C)NCC(=O)Nc3ccc(O)cc3)(C1)C2,CC(=O)Nc1ccc(O)cc1,C19H23N3O2,47,C11H16N2
CC(=O)Nc1ccc(O)c(C2(O)C=CO2)c1,CC(=O)Nc1ccc(O)cc1,C11H11NO4,27,C3H4O2
CCC1CON2C3(c4cc(NC(C)=O)ccc4O)OC14C3C1=CC24N1,CC(=O)Nc1ccc(O)cc1,C18H19N3O4,44,C10H12N2O2
CC(=O)Nc1ccc(OOC2C3=C4C3C3N5CCC23OC2C4N25)cc1,CC(=O)Nc1ccc(O)cc1,C18H17N3O4,42,C10H10N2O2
CC(=O)Nc1ccc(OC23C4C5C6NC47C6N4C(N72)C543)cc1,CC(=O)Nc1ccc(O)cc1,C16H14N4O2,36,C8H7N3
COc1oc(Oc2ccc(NC(C)=O)cc2)c2c1C=C2,CC(=O)Nc1ccc(O)cc1,C15H13NO4,33,C7H6O2
CC(=O)Nc1ccc(O)c(OCN2OCCC34CC25C2C6CC3N2C645)c1,CC(=O)Nc1ccc(O)cc1,C19H21N3O4,47,C11H14N2O2
COC12C3OC4(C5OC=CC1(O5)C34)C2N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H17NO6,42,C10H10O4
CC(=O)Nc1ccc(OC2OC3C2OC32C3=CC2C3)cc1,CC(=O)Nc1ccc(O)cc1,C16H15NO4,36,C8H8O2
CC(=O)Nc1ccc(O)c(C2CC(C)C(C)NCN2)c1,CC(=O)Nc1ccc(O)cc1,C15H23N3O2,43,C7H16N2
CC(=O)N(c1ccc(O)cc1)C12C=CC3C4=C1C21CNC3NN41,CC(=O)Nc1ccc(O)cc1,C17H16N4O2,39,C9H9N3
CC(=O)Nc1ccc(O)cc1C12CC3OC1C1C(N)C(O)C4=CC43C1N2,CC(=O)Nc1ccc(O)cc1,C19H21N3O4,47,C11H14N2O2
CCCC(C)(C(C)C)C(C)C(C)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C20H33NO2,56,C12H26
CC(=O)Nc1ccc(OC2=C3C4C5CC67NOC(NC26)C5C34O7)cc1,CC(=O)Nc1ccc(O)cc1,C18H17N3O4,42,C10H10N2O2
CC(=O)Nc1ccc(O)cc1OC(O)CS,CC(=O)Nc1ccc(O)cc1,C10H13NO4S,29,C2H6O2S
O=C(COC1=NC2C=CC1=C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H12N2O3,31,C6H5NO
CC(=O)N(CCC1CN1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H16N2O2,32,C4H9N
CC(=O)Nc1ccc(O)c(OC(F)(F)F)c1,CC(=O)Nc1ccc(O)cc1,C9H8F3NO3,24,CHF3O
CC(=O)Nc1ccc(O)c(C23C4C5=C6C4C6N2C3OC5)c1,CC(=O)Nc1ccc(O)cc1,C16H14N2O3,35,C8H7NO
CC(=O)Nc1ccc(O)c(C=NC2C=CN2)c1,CC(=O)Nc1ccc(O)cc1,C12H13N3O2,30,C4H6N2
CC1(N)CC(CC(=O)Nc2ccc(O)cc2)CN1O,CC(=O)Nc1ccc(O)cc1,C13H19N3O3,38,C5H12N2O
CC(=O)N(c1ccc(O)cc1)C1CN2OCOC2O1,CC(=O)Nc1ccc(O)cc1,C12H14N2O5,33,C4H7NO3
CC(=O)Nc1ccc(OCCC23CC4CC5(CC45N2)OCCO3)cc1,CC(=O)Nc1ccc(O)cc1,C19H24N2O4,49,C11H17NO2
